"BatchID","FamilyRank","ReviewFamily","QueueID","SourceTicketID","FileName","SourcePath","SourceExists","SourceSha256","SourceBytes","QueueClass","RiskLabel","ReviewInstruction","ActionNow","BatchReason"
"HSRB-004","4","ROOT_DROP_INTAKE_WASHER_FAMILY","HSRQ-013","RHG-DRY-013","BUILD_ROOT_DROP_INTAKE_WASHER_SUPPORT_CARD_SCHEMA_AND_DRY_RUN_20260608.ps1","C:\Users\13527\Desktop\123\BUILD_ROOT_DROP_INTAKE_WASHER_SUPPORT_CARD_SCHEMA_AND_DRY_RUN_20260608.ps1","True","7BA811323EDB857D1C1F5E808769C8ED0303CA4FF76415A274881927FFAE1604","12544","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review root drop intake washer helpers and runners as one family."
"HSRB-004","4","ROOT_DROP_INTAKE_WASHER_FAMILY","HSRQ-055","RHG-DRY-060","RUN_ROOT_DROP_INTAKE_WASHER_HELPER_CANDIDATE_REVIEW_DRY_RUN_20260608.ps1","C:\Users\13527\Desktop\123\RUN_ROOT_DROP_INTAKE_WASHER_HELPER_CANDIDATE_REVIEW_DRY_RUN_20260608.ps1","True","83791046F39790C1C36971EA14E6E60BB9B33E03F615C5B4F4EB20C56DFB18A3","20257","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review root drop intake washer helpers and runners as one family."
"HSRB-004","4","ROOT_DROP_INTAKE_WASHER_FAMILY","HSRQ-056","RHG-DRY-061","RUN_ROOT_DROP_INTAKE_WASHER_MULTI_FILE_FIELD_TEST_20260608.ps1","C:\Users\13527\Desktop\123\RUN_ROOT_DROP_INTAKE_WASHER_MULTI_FILE_FIELD_TEST_20260608.ps1","True","1F50E5F00FF19C112D49189BEF46E175E8862B9F32EADA665F93B8A85368D162","17591","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review root drop intake washer helpers and runners as one family."
"HSRB-004","4","ROOT_DROP_INTAKE_WASHER_FAMILY","HSRQ-057","RHG-DRY-062","RUN_ROOT_DROP_INTAKE_WASHER_OLD_LOAD_OR_SYSTEM_REVIEW_DRY_RUN_20260608.ps1","C:\Users\13527\Desktop\123\RUN_ROOT_DROP_INTAKE_WASHER_OLD_LOAD_OR_SYSTEM_REVIEW_DRY_RUN_20260608.ps1","True","426B6E5CDE9BFC779F5CE19BBD9D3AC4775430866EB499B0D1B00633B7F164A2","23515","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review root drop intake washer helpers and runners as one family."
"HSRB-004","4","ROOT_DROP_INTAKE_WASHER_FAMILY","HSRQ-058","RHG-DRY-063","RUN_ROOT_DROP_INTAKE_WASHER_OLD_LOAD_OR_SYSTEM_REVIEW_DRY_RUN_V0_2_20260608.ps1","C:\Users\13527\Desktop\123\RUN_ROOT_DROP_INTAKE_WASHER_OLD_LOAD_OR_SYSTEM_REVIEW_DRY_RUN_V0_2_20260608.ps1","True","4ED1D3AFD0597C3A998CD97C48B98B2449355CF2C579A6177346818C9CE422BD","33100","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review root drop intake washer helpers and runners as one family."
"HSRB-004","4","ROOT_DROP_INTAKE_WASHER_FAMILY","HSRQ-059","RHG-DRY-064","RUN_ROOT_DROP_INTAKE_WASHER_SOURCE_AUTHORITY_CANDIDATE_REVIEW_DRY_RUN_20260608.ps1","C:\Users\13527\Desktop\123\RUN_ROOT_DROP_INTAKE_WASHER_SOURCE_AUTHORITY_CANDIDATE_REVIEW_DRY_RUN_20260608.ps1","True","D9256F22E0813AF008F536CCC6F3A794B79BAD2500FBD4289D80AD5C777B42CD","20464","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review root drop intake washer helpers and runners as one family."
"HSRB-004","4","ROOT_DROP_INTAKE_WASHER_FAMILY","HSRQ-060","RHG-DRY-065","RUN_ROOT_DROP_INTAKE_WASHER_SUPPORT_CANDIDATE_REVIEW_DRY_RUN_20260608.ps1","C:\Users\13527\Desktop\123\RUN_ROOT_DROP_INTAKE_WASHER_SUPPORT_CANDIDATE_REVIEW_DRY_RUN_20260608.ps1","True","DB2A100E8ACBD0EC95E525F706C8A710A865998ED7862268C06D5E966E746B16","22410","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review root drop intake washer helpers and runners as one family."
"HSRB-005","5","GENERATED_RUNNER_DEFECT_FAMILY","HSRQ-001","RHG-DRY-001","BUILD_GENERATED_RUNNER_SAFE_TEMPLATE_RULE_CARD_20260608.ps1","C:\Users\13527\Desktop\123\BUILD_GENERATED_RUNNER_SAFE_TEMPLATE_RULE_CARD_20260608.ps1","True","2B1165E74B2E47ABFA9AE540883AF0DC499117199E0A89E0AAE87B0B6CD31624","11258","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review generated-runner template, field apply, and freeze helpers as one family."
"HSRB-005","5","GENERATED_RUNNER_DEFECT_FAMILY","HSRQ-033","RHG-DRY-035","FIELD_APPLY_GENERATED_RUNNER_SAFE_TEMPLATE_RULE_CARD_20260608.ps1","C:\Users\13527\Desktop\123\FIELD_APPLY_GENERATED_RUNNER_SAFE_TEMPLATE_RULE_CARD_20260608.ps1","True","47CB61434C57B35ACF64378C87BD7E6EE7CA7A7A8DC08A18468BFEDD22F3E5EB","11057","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review generated-runner template, field apply, and freeze helpers as one family."
"HSRB-005","5","GENERATED_RUNNER_DEFECT_FAMILY","HSRQ-034","RHG-DRY-036","FIELD_APPLY_GENERATED_RUNNER_SAFE_TEMPLATE_RULE_CARD_V0_2_20260608.ps1","C:\Users\13527\Desktop\123\FIELD_APPLY_GENERATED_RUNNER_SAFE_TEMPLATE_RULE_CARD_V0_2_20260608.ps1","True","8EC9358F731D2B79DAC7471D18F02517881E3D0F8356B9F636D429E04743EE02","16899","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review generated-runner template, field apply, and freeze helpers as one family."
"HSRB-005","5","GENERATED_RUNNER_DEFECT_FAMILY","HSRQ-035","RHG-DRY-037","FIELD_APPLY_GENERATED_RUNNER_SAFE_TEMPLATE_RULE_CARD_V0_3_20260608.ps1","C:\Users\13527\Desktop\123\FIELD_APPLY_GENERATED_RUNNER_SAFE_TEMPLATE_RULE_CARD_V0_3_20260608.ps1","True","D28EFBA23CD026B667DB17B0A2B48C6533F41F5F313C18BD6AB70A5705CA440A","20225","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review generated-runner template, field apply, and freeze helpers as one family."
"HSRB-005","5","GENERATED_RUNNER_DEFECT_FAMILY","HSRQ-036","RHG-DRY-038","FREEZE_GENERATED_RUNNER_DEEP_LAYER_AND_WRITE_SAFE_GIT_RUNNER_20260608.ps1","C:\Users\13527\Desktop\123\FREEZE_GENERATED_RUNNER_DEEP_LAYER_AND_WRITE_SAFE_GIT_RUNNER_20260608.ps1","True","2382BA97B226FD4B56374C7D6576815C346FE1420177D27CC60F271D60A22514","18746","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review generated-runner template, field apply, and freeze helpers as one family."
"HSRB-005","5","GENERATED_RUNNER_DEFECT_FAMILY","HSRQ-037","RHG-DRY-039","FREEZE_GIT_SNAPSHOT_NO_WORKTREE_AND_WRITE_FIXED_RUNNER_20260608.ps1","C:\Users\13527\Desktop\123\FREEZE_GIT_SNAPSHOT_NO_WORKTREE_AND_WRITE_FIXED_RUNNER_20260608.ps1","True","35F243A1B427ABCDD98A84EE34B68D875BD8DFE3FBE12CB40E145F6CB035BC06","15873","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review generated-runner template, field apply, and freeze helpers as one family."
"HSRB-005","5","GENERATED_RUNNER_DEFECT_FAMILY","HSRQ-038","RHG-DRY-043","ROUGH_LOCAL_IMPORT_GENERATED_RUNNER_SAFE_TEMPLATE_RULE_CARD_CHAIN_20260608.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_GENERATED_RUNNER_SAFE_TEMPLATE_RULE_CARD_CHAIN_20260608.ps1","True","8FE2AB5E9988270652F9E536672E5527C2F779806E021DD42F9BBCAEB4267392","15160","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review generated-runner template, field apply, and freeze helpers as one family."
"HSRB-006","6","ROUGH_LOCAL_IMPORT_ROOT_DROP_FAMILY","HSRQ-040","RHG-DRY-045","ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_HELPER_CANDIDATE_OPTION_SET_20260608.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_HELPER_CANDIDATE_OPTION_SET_20260608.ps1","True","9D0A9CFA4574E0326E7FDD9FA49B26BA5D5F33DDCDF2953F13C5E5B0BAE3A9EA","14989","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review rough-local import root-drop helper copies as one family."
"HSRB-006","6","ROUGH_LOCAL_IMPORT_ROOT_DROP_FAMILY","HSRQ-041","RHG-DRY-046","ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_OLD_LOAD_OR_SYSTEM_OPTION_SET_V0_2_20260608.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_OLD_LOAD_OR_SYSTEM_OPTION_SET_V0_2_20260608.ps1","True","73D1A1CE5F20981C27D14646A8973E88E8327780C355E7ED3708ACDC52D77E66","19861","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review rough-local import root-drop helper copies as one family."
"HSRB-006","6","ROUGH_LOCAL_IMPORT_ROOT_DROP_FAMILY","HSRQ-042","RHG-DRY-047","ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_QUEUE_CLOSEOUT_20260608.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_QUEUE_CLOSEOUT_20260608.ps1","True","1FD33AB93FA7108DE6019ACDA6AA37D8C7307AC9452FC53EF4836174DB398E26","18057","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review rough-local import root-drop helper copies as one family."
"HSRB-006","6","ROUGH_LOCAL_IMPORT_ROOT_DROP_FAMILY","HSRQ-043","RHG-DRY-048","ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_SOURCE_AUTHORITY_CANDIDATE_OPTION_SET_20260608.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_SOURCE_AUTHORITY_CANDIDATE_OPTION_SET_20260608.ps1","True","A82E3EE971BA0B849D4DDE728D87B579DB598B601B3346E54D52BCB9D4308006","16559","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review rough-local import root-drop helper copies as one family."
"HSRB-006","6","ROUGH_LOCAL_IMPORT_ROOT_DROP_FAMILY","HSRQ-044","RHG-DRY-049","ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_SUPPORT_CANDIDATE_OPTION_SET_V0_2_20260608.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_SUPPORT_CANDIDATE_OPTION_SET_V0_2_20260608.ps1","True","05C58FBA77B1300A9C10FC8E9A8AD31AC613C61C1138E1D16E202E51207800B8","18632","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review rough-local import root-drop helper copies as one family."
"HSRB-006","6","ROUGH_LOCAL_IMPORT_ROOT_DROP_FAMILY","HSRQ-045","RHG-DRY-050","ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_SUPPORT_CARD_SCHEMA_CHAIN_20260608.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_ROOT_DROP_INTAKE_WASHER_SUPPORT_CARD_SCHEMA_CHAIN_20260608.ps1","True","53FB0E7C5B82476E94FDD19AB1361912F2B3798BE1DDE5CCBC7A69416AE4176E","15266","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review rough-local import root-drop helper copies as one family."
"HSRB-007","7","ROUGH_LOCAL_IMPORT_ROOT_HELD_FAMILY","HSRQ-047","RHG-DRY-052","ROUGH_LOCAL_IMPORT_ROOT_HELD_GROUP_OPTION_SET_V0_2_20260608_HEAVY_BOUNDARY_SIGNAL_FIX_V0_2.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_ROOT_HELD_GROUP_OPTION_SET_V0_2_20260608_HEAVY_BOUNDARY_SIGNAL_FIX_V0_2.ps1","True","5756AA7D2DFEAA02B807796557BDDB111F47788B30B09C79733266D59EDA6DC3","18051","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review rough-local import root-held helper copies as one family."
"HSRB-007","7","ROUGH_LOCAL_IMPORT_ROOT_HELD_FAMILY","HSRQ-048","RHG-DRY-053","ROUGH_LOCAL_IMPORT_ROOT_HELD_GROUP_OPTION_SET_V0_2_20260608_HEAVY_BOUNDARY_V0_1.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_ROOT_HELD_GROUP_OPTION_SET_V0_2_20260608_HEAVY_BOUNDARY_V0_1.ps1","True","396CF0970ED253757DA5A711B47ABCB74A0D3FCDD62A7957C4CCD88DC025EA1A","18060","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review rough-local import root-held helper copies as one family."
"HSRB-007","7","ROUGH_LOCAL_IMPORT_ROOT_HELD_FAMILY","HSRQ-049","RHG-DRY-054","ROUGH_LOCAL_IMPORT_ROOT_HELD_GROUP_READ_ONLY_PREP_CARD_V0_2_WITH_STRESS_BENCH_20260608_HEAVY_BOUNDARY.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_ROOT_HELD_GROUP_READ_ONLY_PREP_CARD_V0_2_WITH_STRESS_BENCH_20260608_HEAVY_BOUNDARY.ps1","True","4FDD88D78DEC35114ED1C160435A674CC0080F97F3340079EA00A2A07FAE6CE8","17216","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review rough-local import root-held helper copies as one family."
"HSRB-007","7","ROUGH_LOCAL_IMPORT_ROOT_HELD_FAMILY","HSRQ-050","RHG-DRY-055","ROUGH_LOCAL_IMPORT_ROOT_HELD_GROUP_READ_ONLY_PREP_CARD_V0_2_WITH_STRESS_BENCH_SIGNAL_FIX_V0_2_20260608_HEAVY_BOUNDARY.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_ROOT_HELD_GROUP_READ_ONLY_PREP_CARD_V0_2_WITH_STRESS_BENCH_SIGNAL_FIX_V0_2_20260608_HEAVY_BOUNDARY.ps1","True","5E59A756A1429325DE9E1A175EBADC539AD0C7539CC1B43C539062621FC56D60","17220","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review rough-local import root-held helper copies as one family."
"HSRB-007","7","ROUGH_LOCAL_IMPORT_ROOT_HELD_FAMILY","HSRQ-051","RHG-DRY-056","ROUGH_LOCAL_IMPORT_ROOT_HELD_GROUP_READ_ONLY_REVIEW_V0_2_20260608_HEAVY_BOUNDARY_V0_1.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_ROOT_HELD_GROUP_READ_ONLY_REVIEW_V0_2_20260608_HEAVY_BOUNDARY_V0_1.ps1","True","2AF8F4FF02FE6C1D7FE2A55A69EF9E1E6627CC5B099AFAD599AF9CF685A8831C","19320","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review rough-local import root-held helper copies as one family."
"HSRB-008","8","RUN_FIELD_TEST_FAMILY","HSRQ-061","RHG-DRY-066","RUN_SELECTOR_FIELD_TEST_FOR_GENERATED_RUNNER_DEFECT_FAMILY_20260608.ps1","C:\Users\13527\Desktop\123\RUN_SELECTOR_FIELD_TEST_FOR_GENERATED_RUNNER_DEFECT_FAMILY_20260608.ps1","True","215D4AA6E47A6552EB28FF4A7DC641B02DA9F78D8FD171F704CDD1E2C91A41E2","16018","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review run and field-test helper scripts last because they are runner-shaped and never execution-approved here."
"HSRB-008","8","RUN_FIELD_TEST_FAMILY","HSRQ-062","RHG-DRY-067","RUN_SELECTOR_FIELD_TEST_FOR_ROOT_DROP_INTAKE_WASHER_GATE_RULE_20260608.ps1","C:\Users\13527\Desktop\123\RUN_SELECTOR_FIELD_TEST_FOR_ROOT_DROP_INTAKE_WASHER_GATE_RULE_20260608.ps1","True","574357FE131634EDA6BA970563AEFDFC492746B739D49E27A87BBC8B73246D94","17487","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review run and field-test helper scripts last because they are runner-shaped and never execution-approved here."
"HSRB-008","8","RUN_FIELD_TEST_FAMILY","HSRQ-063","RHG-DRY-068","RUN_SELECTOR_FIELD_TEST_PACKET_FOR_POWERSHELL_HELPER_FILES_20260608.ps1","C:\Users\13527\Desktop\123\RUN_SELECTOR_FIELD_TEST_PACKET_FOR_POWERSHELL_HELPER_FILES_20260608.ps1","True","AA773E18BD60BAA9B0D4C27C8336598906F0AFCD11D22B503FAB9200433E9F45","20642","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review run and field-test helper scripts last because they are runner-shaped and never execution-approved here."
"HSRB-008","8","RUN_FIELD_TEST_FAMILY","HSRQ-064","RHG-DRY-069","RUN_SELECTOR_FIELD_TEST_PACKET_FOR_POWERSHELL_HELPER_FILES_V0_2_FREEZE_EVIDENCE_20260608.ps1","C:\Users\13527\Desktop\123\RUN_SELECTOR_FIELD_TEST_PACKET_FOR_POWERSHELL_HELPER_FILES_V0_2_FREEZE_EVIDENCE_20260608.ps1","True","7DCEC1D04A7B55A62A617C0419A23E6CB8B5BCC4DB93E0A1502A6D22F8AA8CD8","30218","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review run and field-test helper scripts last because they are runner-shaped and never execution-approved here."
"HSRB-009","9","OTHER_HELPER_REVIEW_FAMILY","HSRQ-039","RHG-DRY-044","ROUGH_LOCAL_IMPORT_HELPER_FILE_SURFACE_PREFLIGHT_LANE_CLOSEOUT_20260608_HEAVY_BOUNDARY.ps1","C:\Users\13527\Desktop\123\ROUGH_LOCAL_IMPORT_HELPER_FILE_SURFACE_PREFLIGHT_LANE_CLOSEOUT_20260608_HEAVY_BOUNDARY.ps1","True","8802C73E7027544188ADCB4C960FB4036F1A6FCBB3632893EED627E2E8C23D66","14542","HELPER_SCRIPT_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","STATIC_REVIEW_ONLY_DO_NOT_EXECUTE","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Review remaining helper scripts only after named families are complete."
